timestamp,device_id,device_type,latency_ms,packet_loss_percent,bandwidth_utilization,throughput_mbps,jitter_ms,cpu_usage_percent,memory_usage_percent,error_rate,interface_utilization,device_status,failure_type
2025-01-01T05:19:00+00:00,ac-5,access_switch,14.73,0.22,58.32,259.54,1.48,44.06,59.64,0.71,58.75,healthy,normal
2025-01-01T05:19:05+00:00,da-2,database,31.38,1.31,50.08,116.22,2.01,34.97,28.57,0.29,16.63,healthy,normal
2025-01-01T05:19:10+00:00,ac-4,access_switch,33.32,0.49,41.79,155.27,1.68,19.55,37.13,0.19,64.71,healthy,normal
2025-01-01T05:19:15+00:00,co-6,core_switch,30.81,1.1,64.28,265.97,5.98,17.94,43.34,0.07,50.03,healthy,normal
2025-01-01T05:19:20+00:00,ro-7,router,86.48,6.64,75.39,90.26,17.05,95.82,97.95,7.06,54.08,warning,device_overload
2025-01-01T05:19:25+00:00,cl-3,client,84.13,2.86,97.61,696.81,27.28,88.68,55.59,2.29,95.39,warning,traffic_spike
2025-01-01T05:19:30+00:00,cl-5,client,134.44,10.61,83.71,160.8,36.21,57.82,46.27,4.34,94.02,warning,congestion
2025-01-01T05:19:35+00:00,ro-2,router,109.13,2.23,82.66,135.58,10.13,98.88,89.16,6.11,59.56,warning,device_overload
2025-01-01T05:19:40+00:00,da-7,database,13.55,0.33,39.9,173.97,2.81,34.4,42.89,0.01,29.18,healthy,normal
2025-01-01T05:19:45+00:00,cl-1,client,25.49,1.0,50.63,162.12,3.24,20.72,54.83,0.44,36.72,healthy,normal
2025-01-01T05:19:50+00:00,ac-2,access_switch,232.22,84.7,11.63,18.38,48.15,20.02,57.31,47.98,8.12,offline,link_failure
2025-01-01T05:19:55+00:00,se-8,server,143.74,8.83,91.27,701.76,11.39,73.86,73.4,4.9,96.45,warning,traffic_spike
2025-01-01T05:20:00+00:00,da-8,database,83.22,7.52,94.7,768.22,17.83,75.75,83.77,4.48,96.08,warning,traffic_spike
2025-01-01T05:20:05+00:00,ac-6,access_switch,17.9,0.18,63.8,181.76,0.81,32.6,28.52,0.1,51.71,healthy,normal
2025-01-01T05:20:10+00:00,cl-5,client,92.09,11.24,90.92,149.9,24.4,55.41,57.84,5.91,94.85,warning,congestion
2025-01-01T05:20:15+00:00,ro-5,router,103.78,15.2,95.79,120.15,22.2,60.12,68.32,2.31,90.62,warning,congestion
2025-01-01T05:20:20+00:00,da-3,database,16.07,1.41,24.98,246.33,3.02,38.03,63.34,0.77,25.54,healthy,normal
2025-01-01T05:20:25+00:00,cl-6,client,29.76,0.16,46.5,304.05,3.22,26.13,39.93,0.84,51.59,healthy,normal
2025-01-01T05:20:30+00:00,co-3,core_switch,98.42,5.53,84.53,85.59,18.08,88.75,90.48,4.52,49.17,warning,device_overload
2025-01-01T05:20:35+00:00,ro-7,router,21.87,0.32,47.94,241.33,2.53,58.98,50.64,0.83,56.95,healthy,normal
2025-01-01T05:20:40+00:00,da-6,database,26.08,0.99,46.53,228.39,2.02,51.1,50.7,0.66,51.6,healthy,normal
2025-01-01T05:20:45+00:00,ac-5,access_switch,102.6,10.96,94.91,139.94,19.78,53.12,53.24,4.4,87.66,warning,congestion
2025-01-01T05:20:50+00:00,ro-6,router,18.08,1.08,64.0,117.3,2.89,52.92,30.47,0.82,43.61,healthy,normal
2025-01-01T05:20:55+00:00,se-5,server,57.97,2.18,97.34,507.85,21.39,82.55,76.25,4.96,97.9,warning,traffic_spike
2025-01-01T05:21:00+00:00,ac-8,access_switch,23.79,1.4,55.59,160.92,5.82,50.52,52.99,0.4,57.22,healthy,normal
2025-01-01T05:21:05+00:00,ro-1,router,28.65,0.59,48.81,278.64,5.82,19.43,61.44,0.02,23.82,healthy,normal
2025-01-01T05:21:10+00:00,co-7,core_switch,210.76,92.34,5.98,17.09,33.75,22.24,32.19,26.82,0.95,warning,link_failure
2025-01-01T05:21:15+00:00,ac-2,access_switch,34.23,0.32,19.33,149.45,4.38,17.01,58.45,0.08,37.94,healthy,normal
2025-01-01T05:21:20+00:00,se-3,server,110.52,2.44,92.17,611.37,10.53,82.45,57.14,3.28,92.52,warning,traffic_spike
2025-01-01T05:21:25+00:00,se-6,server,98.21,8.16,91.76,884.85,13.66,72.09,64.52,1.38,98.23,warning,traffic_spike
2025-01-01T05:21:30+00:00,cl-5,client,38.3,1.3,34.1,235.56,1.02,47.08,48.7,0.71,44.08,healthy,normal
2025-01-01T05:21:35+00:00,co-1,core_switch,13.76,1.19,37.06,279.61,2.12,53.6,35.57,0.52,25.47,healthy,normal
2025-01-01T05:21:40+00:00,da-4,database,160.56,3.03,82.31,185.3,17.93,96.35,94.0,2.36,57.24,warning,device_overload
2025-01-01T05:21:45+00:00,co-1,core_switch,170.07,5.92,81.66,116.27,15.75,97.45,97.31,1.7,81.58,warning,device_overload
2025-01-01T05:21:50+00:00,se-1,server,38.31,1.0,44.74,321.55,1.15,56.79,44.3,0.57,42.09,healthy,normal
2025-01-01T05:21:55+00:00,cl-1,client,122.56,7.64,47.43,179.93,10.77,93.58,87.86,3.79,69.82,warning,device_overload
2025-01-01T05:22:00+00:00,ro-3,router,35.53,1.01,34.73,243.79,2.45,50.21,42.62,0.24,18.32,healthy,normal
2025-01-01T05:22:05+00:00,cl-4,client,21.16,1.36,39.21,150.66,2.83,41.63,48.88,0.35,30.92,healthy,normal
2025-01-01T05:22:10+00:00,co-4,core_switch,26.07,0.39,47.28,122.67,1.17,43.52,51.41,0.24,15.52,healthy,normal
2025-01-01T05:22:15+00:00,cl-1,client,30.96,0.93,35.17,215.44,3.51,31.93,34.63,0.31,44.97,healthy,normal
2025-01-01T05:22:20+00:00,ro-1,router,104.04,6.03,54.06,83.76,15.32,92.23,99.52,3.24,54.31,warning,device_overload
2025-01-01T05:22:25+00:00,da-3,database,387.68,88.14,8.61,14.78,72.26,30.6,51.19,44.65,13.04,offline,link_failure
2025-01-01T05:22:30+00:00,ro-2,router,474.6,91.58,19.88,22.19,70.79,50.53,39.23,33.87,15.29,warning,link_failure
2025-01-01T05:22:35+00:00,co-1,core_switch,24.29,0.09,22.93,270.12,4.4,53.5,44.51,0.88,50.28,healthy,normal
2025-01-01T05:22:40+00:00,cl-8,client,24.6,0.92,20.57,185.77,2.11,55.36,50.27,0.9,27.54,healthy,normal
2025-01-01T05:22:45+00:00,co-3,core_switch,10.2,0.41,51.99,160.5,3.33,37.87,26.97,0.89,62.27,healthy,normal
2025-01-01T05:22:50+00:00,se-3,server,108.59,8.54,93.38,916.84,25.69,71.43,66.39,2.58,96.44,warning,traffic_spike
2025-01-01T05:22:55+00:00,da-7,database,34.64,1.4,53.0,155.73,0.92,23.13,39.35,0.42,37.33,healthy,normal
2025-01-01T05:23:00+00:00,da-2,database,474.65,93.87,4.18,0.79,56.43,3.63,8.08,74.44,4.49,offline,device_failure
2025-01-01T05:23:05+00:00,ac-7,access_switch,167.72,3.78,47.56,183.84,16.57,96.16,97.52,1.23,83.54,warning,device_overload
2025-01-01T05:23:10+00:00,ac-2,access_switch,193.85,9.98,98.62,138.93,23.12,52.25,58.27,4.33,95.94,warning,congestion
2025-01-01T05:23:15+00:00,ac-5,access_switch,437.8,92.25,4.28,2.49,72.37,5.01,5.01,71.52,5.42,offline,device_failure
2025-01-01T05:23:20+00:00,ro-6,router,13.76,0.61,35.17,292.96,2.86,41.96,58.06,0.37,29.56,healthy,normal
2025-01-01T05:23:25+00:00,ro-6,router,28.75,0.01,46.96,302.17,5.19,33.58,44.08,0.28,23.62,healthy,normal
2025-01-01T05:23:30+00:00,da-8,database,29.75,0.07,52.29,120.36,4.84,45.99,41.92,0.01,64.5,healthy,normal
2025-01-01T05:23:35+00:00,da-3,database,26.14,0.05,31.9,201.86,4.77,29.86,61.79,0.57,23.46,healthy,normal
2025-01-01T05:23:40+00:00,co-3,core_switch,98.48,1.77,75.64,164.82,15.98,88.44,97.07,6.05,56.41,warning,device_overload
2025-01-01T05:23:45+00:00,co-7,core_switch,295.74,99.48,0.96,6.97,73.13,3.16,11.94,69.65,2.52,offline,device_failure
2025-01-01T05:23:50+00:00,cl-6,client,18.83,1.13,44.33,162.89,5.92,29.09,63.49,0.89,26.81,healthy,normal
2025-01-01T05:23:55+00:00,cl-5,client,167.72,11.53,93.25,119.84,31.56,61.03,54.51,6.66,98.91,warning,congestion
2025-01-01T05:24:00+00:00,da-6,database,76.46,4.85,63.94,146.74,8.27,99.88,93.14,1.31,68.57,warning,device_overload
2025-01-01T05:24:05+00:00,ac-8,access_switch,17.98,0.09,21.74,306.61,3.0,24.45,61.43,0.51,46.73,healthy,normal
2025-01-01T05:24:10+00:00,ro-6,router,31.42,0.42,64.78,180.89,4.71,43.58,28.49,0.59,61.79,healthy,normal
2025-01-01T05:24:15+00:00,ro-1,router,131.22,4.9,93.89,810.51,12.16,95.33,87.7,2.11,97.35,warning,traffic_spike
2025-01-01T05:24:20+00:00,ro-5,router,15.21,1.01,60.53,289.0,5.36,23.41,51.6,0.85,31.67,healthy,normal
2025-01-01T05:24:25+00:00,se-8,server,110.24,7.95,95.0,80.41,20.7,77.81,63.82,4.44,92.41,warning,congestion
2025-01-01T05:24:30+00:00,se-8,server,453.67,94.95,3.79,7.22,99.28,8.18,1.3,71.87,4.7,offline,device_failure
2025-01-01T05:24:35+00:00,ac-2,access_switch,15.5,0.81,55.04,232.45,2.78,42.04,67.04,0.71,45.57,healthy,normal
2025-01-01T05:24:40+00:00,co-8,core_switch,24.82,0.09,37.23,246.26,1.48,21.14,50.36,0.59,57.67,healthy,normal
2025-01-01T05:24:45+00:00,cl-5,client,29.14,0.65,18.98,225.22,1.73,34.11,24.86,0.15,26.72,healthy,normal
2025-01-01T05:24:50+00:00,cl-5,client,328.67,95.04,7.78,4.67,63.39,9.37,2.88,49.35,2.09,warning,device_failure
2025-01-01T05:24:55+00:00,ac-7,access_switch,16.41,0.71,44.65,222.62,4.55,41.65,27.74,0.66,53.24,healthy,normal
2025-01-01T05:25:00+00:00,da-8,database,133.36,2.9,94.19,738.64,21.25,93.65,75.87,1.04,92.3,warning,traffic_spike
2025-01-01T05:25:05+00:00,da-3,database,242.54,74.63,5.17,6.61,67.77,39.9,56.45,59.52,13.72,warning,link_failure
2025-01-01T05:25:10+00:00,da-8,database,34.7,0.62,29.55,222.18,4.75,42.73,25.8,0.46,18.57,healthy,normal
2025-01-01T05:25:15+00:00,co-3,core_switch,144.68,6.81,82.53,79.44,7.87,89.95,88.7,6.7,55.29,warning,device_overload
2025-01-01T05:25:20+00:00,da-8,database,26.48,1.32,44.4,201.38,2.13,30.9,28.9,0.68,56.66,healthy,normal
2025-01-01T05:25:25+00:00,cl-6,client,144.25,6.73,88.18,813.05,20.64,83.34,56.23,1.74,90.97,warning,traffic_spike
2025-01-01T05:25:30+00:00,ro-4,router,37.26,1.18,29.21,218.28,2.23,26.59,33.86,0.8,18.08,healthy,normal
2025-01-01T05:25:35+00:00,cl-8,client,28.37,0.5,55.92,129.99,1.96,26.07,39.29,0.1,36.24,healthy,normal
2025-01-01T05:25:40+00:00,co-1,core_switch,12.61,1.32,58.26,244.9,5.62,36.89,42.41,0.33,29.96,healthy,normal
2025-01-01T05:25:45+00:00,ro-7,router,40.5,0.01,20.52,146.11,3.47,57.53,60.23,0.24,38.77,healthy,normal
2025-01-01T05:25:50+00:00,se-6,server,380.35,77.97,3.35,13.8,36.98,51.33,66.77,34.97,11.39,offline,link_failure
2025-01-01T05:25:55+00:00,co-5,core_switch,18.2,0.91,43.46,261.51,5.92,51.92,38.35,0.53,57.63,healthy,normal
2025-01-01T05:26:00+00:00,da-5,database,26.28,0.88,45.89,188.31,4.28,47.47,36.23,0.53,22.32,healthy,normal
2025-01-01T05:26:05+00:00,co-1,core_switch,19.24,0.38,57.22,328.16,4.33,35.15,39.87,0.21,28.37,healthy,normal
2025-01-01T05:26:10+00:00,ac-7,access_switch,20.42,1.31,32.15,177.14,4.41,31.34,37.62,0.06,30.21,healthy,normal
2025-01-01T05:26:15+00:00,ac-3,access_switch,32.51,0.77,42.01,256.6,2.85,32.05,62.04,0.8,46.74,healthy,normal
2025-01-01T05:26:20+00:00,ac-4,access_switch,143.31,5.81,94.7,506.08,12.75,85.88,58.5,2.47,96.09,warning,traffic_spike
2025-01-01T05:26:25+00:00,ac-5,access_switch,102.42,6.92,93.85,667.02,27.99,90.45,87.87,3.82,99.99,warning,traffic_spike
2025-01-01T05:26:30+00:00,co-3,core_switch,18.24,0.25,32.91,277.76,4.94,47.25,61.48,0.61,29.3,healthy,normal
2025-01-01T05:26:35+00:00,ac-8,access_switch,14.4,0.34,58.65,210.17,1.56,35.0,64.22,0.54,32.97,healthy,normal
2025-01-01T05:26:40+00:00,ro-1,router,461.09,90.83,2.35,7.34,78.23,7.97,7.78,61.93,3.65,offline,device_failure
2025-01-01T05:26:45+00:00,ac-3,access_switch,13.1,0.0,34.05,226.48,5.83,35.7,39.68,0.84,61.41,healthy,normal
2025-01-01T05:26:50+00:00,se-3,server,464.25,86.77,6.19,23.71,75.95,59.56,59.18,45.05,6.24,offline,link_failure
2025-01-01T05:26:55+00:00,cl-2,client,161.53,14.94,96.58,118.21,19.03,65.77,59.89,6.33,93.84,warning,congestion
2025-01-01T05:27:00+00:00,cl-1,client,23.18,0.28,48.93,239.41,4.21,59.19,38.93,0.73,25.16,healthy,normal
2025-01-01T05:27:05+00:00,cl-8,client,32.79,1.15,38.91,247.6,2.21,52.29,62.35,0.61,26.22,healthy,normal
2025-01-01T05:27:10+00:00,ac-4,access_switch,36.49,1.46,57.31,117.03,0.93,44.03,53.95,0.87,38.9,healthy,normal
2025-01-01T05:27:15+00:00,co-4,core_switch,14.28,0.97,18.18,223.47,4.94,37.41,66.27,0.28,39.97,healthy,normal
2025-01-01T05:27:20+00:00,da-1,database,39.53,0.18,24.36,310.36,1.67,37.31,59.69,0.85,37.45,healthy,normal
2025-01-01T05:27:25+00:00,ro-1,router,106.24,14.22,92.67,105.41,33.2,51.63,69.55,6.98,90.07,warning,congestion
2025-01-01T05:27:30+00:00,co-1,core_switch,110.68,4.99,70.14,65.41,9.29,98.68,87.37,1.63,78.29,warning,device_overload
2025-01-01T05:27:35+00:00,da-6,database,13.42,0.61,58.16,122.4,1.35,39.07,26.32,0.25,65.62,healthy,normal
2025-01-01T05:27:40+00:00,se-1,server,215.14,96.23,4.89,9.34,50.37,41.21,29.33,64.23,0.35,offline,link_failure
2025-01-01T05:27:45+00:00,se-6,server,25.09,0.47,45.52,314.88,3.27,43.93,48.14,0.77,38.45,healthy,normal
2025-01-01T05:27:50+00:00,ro-5,router,152.22,3.56,47.98,107.43,20.78,98.96,85.71,5.15,48.34,warning,device_overload
2025-01-01T05:27:55+00:00,se-4,server,41.43,0.71,24.3,291.58,1.29,41.81,46.94,0.03,60.27,healthy,normal
2025-01-01T05:28:00+00:00,cl-2,client,59.74,5.05,90.79,442.07,8.74,91.47,75.59,3.01,99.33,warning,traffic_spike
2025-01-01T05:28:05+00:00,co-3,core_switch,126.21,3.28,78.95,163.2,12.39,97.44,95.26,2.95,61.17,warning,device_overload
2025-01-01T05:28:10+00:00,se-5,server,330.06,98.79,9.52,0.43,66.17,2.7,13.99,85.9,7.11,offline,device_failure
2025-01-01T05:28:15+00:00,co-8,core_switch,15.09,1.47,38.54,209.42,2.8,53.03,31.36,0.82,40.06,healthy,normal
2025-01-01T05:28:20+00:00,ac-8,access_switch,28.82,0.42,34.72,275.35,5.69,49.03,36.95,0.68,50.99,healthy,normal
2025-01-01T05:28:25+00:00,se-5,server,41.04,0.22,31.58,208.98,1.07,27.23,45.22,0.56,64.02,healthy,normal
2025-01-01T05:28:30+00:00,se-1,server,139.88,2.32,79.02,163.49,16.96,98.78,87.55,1.76,46.99,warning,device_overload
2025-01-01T05:28:35+00:00,ac-4,access_switch,38.42,0.85,35.41,313.94,1.3,48.4,56.17,0.61,29.56,healthy,normal
2025-01-01T05:28:40+00:00,ro-2,router,21.11,1.01,30.27,294.94,3.22,58.91,26.68,0.47,58.56,healthy,normal
2025-01-01T05:28:45+00:00,da-4,database,20.83,1.08,35.35,187.5,3.41,57.63,33.87,0.23,28.67,healthy,normal
2025-01-01T05:28:50+00:00,ac-8,access_switch,168.3,13.26,95.09,73.79,21.09,55.82,47.83,4.49,99.77,warning,congestion
2025-01-01T05:28:55+00:00,ac-3,access_switch,419.18,81.15,11.33,14.04,59.68,50.24,40.41,56.31,16.02,warning,link_failure
2025-01-01T05:29:00+00:00,cl-7,client,39.04,0.72,26.52,179.84,1.09,38.02,38.68,0.01,59.64,healthy,normal
2025-01-01T05:29:05+00:00,da-5,database,88.58,2.86,99.45,725.2,12.45,95.17,56.03,1.78,94.82,warning,traffic_spike
2025-01-01T05:29:10+00:00,cl-3,client,113.38,2.2,62.56,69.24,21.03,96.13,95.65,5.36,79.06,warning,device_overload
2025-01-01T05:29:15+00:00,cl-6,client,249.91,97.2,8.47,2.81,48.06,2.45,2.54,65.95,1.97,offline,device_failure
2025-01-01T05:29:20+00:00,cl-1,client,12.08,0.47,37.15,283.89,1.36,58.1,30.94,0.51,65.44,healthy,normal
2025-01-01T05:29:25+00:00,cl-1,client,16.76,0.74,42.94,113.13,3.76,47.4,30.76,0.66,55.2,healthy,normal
2025-01-01T05:29:30+00:00,da-5,database,90.77,15.52,90.75,148.22,35.0,72.77,76.19,3.91,94.67,warning,congestion
2025-01-01T05:29:35+00:00,ac-7,access_switch,36.67,0.89,43.94,214.74,4.43,36.41,66.73,0.1,36.64,healthy,normal
2025-01-01T05:29:40+00:00,co-8,core_switch,135.03,6.03,88.26,160.44,14.19,45.6,56.39,4.66,95.13,warning,congestion
2025-01-01T05:29:45+00:00,ac-1,access_switch,10.05,1.03,20.59,223.0,1.49,43.34,54.32,0.36,53.67,healthy,normal
2025-01-01T05:29:50+00:00,ro-7,router,13.0,0.79,33.92,163.61,3.16,15.29,26.74,0.02,15.32,healthy,normal
2025-01-01T05:29:55+00:00,co-3,core_switch,33.2,0.25,36.6,292.33,5.34,57.48,25.84,0.09,53.75,healthy,normal
2025-01-01T05:30:00+00:00,ro-2,router,33.49,0.85,55.12,269.78,1.38,50.23,64.3,0.39,41.94,healthy,normal
2025-01-01T05:30:05+00:00,ro-1,router,36.84,0.16,46.85,127.46,4.92,57.31,67.66,0.21,24.33,healthy,normal
2025-01-01T05:30:10+00:00,co-6,core_switch,13.59,0.57,54.33,310.66,5.57,57.16,46.3,0.35,37.5,healthy,normal
2025-01-01T05:30:15+00:00,ro-8,router,10.63,1.17,56.2,165.7,2.37,51.65,41.18,0.29,65.55,healthy,normal
2025-01-01T05:30:20+00:00,cl-3,client,163.62,1.59,65.73,185.2,9.27,90.56,96.79,5.46,47.17,warning,device_overload
2025-01-01T05:30:25+00:00,ac-6,access_switch,60.23,7.16,56.78,185.73,17.41,87.94,87.44,7.75,52.72,warning,device_overload
2025-01-01T05:30:30+00:00,se-6,server,19.2,0.66,62.32,295.65,5.8,21.91,30.8,0.36,50.89,healthy,normal
2025-01-01T05:30:35+00:00,cl-3,client,61.65,1.74,65.96,115.7,20.31,97.0,91.4,3.15,83.03,warning,device_overload
2025-01-01T05:30:40+00:00,cl-8,client,27.75,0.75,27.18,123.59,5.59,55.43,50.93,0.21,51.29,healthy,normal
2025-01-01T05:30:45+00:00,se-7,server,133.03,8.06,93.24,708.15,8.63,72.7,80.1,3.24,94.34,warning,traffic_spike
2025-01-01T05:30:50+00:00,da-2,database,164.3,5.46,55.28,151.49,8.97,91.81,97.15,5.17,82.19,warning,device_overload
2025-01-01T05:30:55+00:00,ac-5,access_switch,120.96,9.27,92.13,656.29,26.93,75.35,80.98,3.35,91.11,warning,traffic_spike
2025-01-01T05:31:00+00:00,co-8,core_switch,26.06,0.87,47.87,148.39,5.53,35.89,33.46,0.84,55.4,healthy,normal
2025-01-01T05:31:05+00:00,se-6,server,299.41,96.8,6.32,1.02,92.37,9.22,10.79,50.93,3.43,offline,device_failure
2025-01-01T05:31:10+00:00,cl-5,client,30.72,0.28,52.29,268.42,1.61,19.51,37.21,0.35,31.97,healthy,normal
2025-01-01T05:31:15+00:00,da-4,database,379.61,94.64,9.83,1.72,98.91,3.67,13.39,74.78,1.75,warning,device_failure
2025-01-01T05:31:20+00:00,da-3,database,41.55,1.16,42.62,321.92,4.78,51.72,57.9,0.6,30.77,healthy,normal
2025-01-01T05:31:25+00:00,co-1,core_switch,142.59,9.82,98.1,731.23,8.01,74.06,80.76,2.6,93.97,warning,traffic_spike
2025-01-01T05:31:30+00:00,ro-8,router,324.55,72.22,20.11,21.04,36.91,23.55,60.19,43.77,11.46,offline,link_failure
2025-01-01T05:31:35+00:00,co-4,core_switch,394.58,89.93,0.73,2.87,70.45,8.67,5.67,37.15,6.21,warning,device_failure
2025-01-01T05:31:40+00:00,da-8,database,38.18,0.55,35.35,206.62,4.66,48.89,57.43,0.11,56.73,healthy,normal
2025-01-01T05:31:45+00:00,cl-2,client,11.99,0.97,58.18,174.88,0.88,21.26,45.48,0.12,15.74,healthy,normal
2025-01-01T05:31:50+00:00,se-5,server,14.67,0.96,47.54,231.79,5.14,38.68,40.84,0.18,23.58,healthy,normal
2025-01-01T05:31:55+00:00,se-7,server,33.57,1.04,22.72,178.07,1.21,17.76,38.95,0.77,41.15,healthy,normal
2025-01-01T05:32:00+00:00,se-5,server,259.37,98.21,9.65,3.45,94.23,1.61,3.09,78.68,5.36,offline,device_failure
2025-01-01T05:32:05+00:00,cl-2,client,305.95,90.39,7.34,6.67,85.03,10.46,0.89,62.35,5.67,offline,device_failure
2025-01-01T05:32:10+00:00,da-6,database,39.06,1.31,34.72,172.56,3.27,26.08,58.78,0.26,60.61,healthy,normal
2025-01-01T05:32:15+00:00,da-8,database,35.64,0.24,32.34,289.71,3.18,40.38,65.47,0.49,24.73,healthy,normal
2025-01-01T05:32:20+00:00,ac-5,access_switch,187.91,90.23,6.15,2.93,30.57,33.51,52.8,37.98,1.97,warning,link_failure
2025-01-01T05:32:25+00:00,se-6,server,446.06,92.46,5.66,6.69,46.72,4.16,9.85,65.05,3.07,offline,device_failure
2025-01-01T05:32:30+00:00,cl-7,client,29.03,1.27,28.1,234.63,4.97,56.69,56.16,0.01,53.79,healthy,normal
2025-01-01T05:32:35+00:00,co-6,core_switch,144.9,7.6,68.79,171.19,9.93,94.95,90.4,2.44,81.23,warning,device_overload
2025-01-01T05:32:40+00:00,cl-4,client,13.38,1.23,25.43,189.67,4.54,37.03,25.41,0.2,19.94,healthy,normal
2025-01-01T05:32:45+00:00,ro-2,router,362.44,96.0,3.65,1.57,52.81,3.53,7.88,44.7,2.7,offline,device_failure
2025-01-01T05:32:50+00:00,da-5,database,19.97,0.83,59.64,214.63,3.18,18.08,38.24,0.62,46.65,healthy,normal
2025-01-01T05:32:55+00:00,cl-2,client,39.22,1.37,54.82,171.29,5.46,49.93,31.66,0.39,52.52,healthy,normal
2025-01-01T05:33:00+00:00,da-7,database,35.15,0.3,54.6,298.24,3.04,49.53,24.01,0.54,22.34,healthy,normal
2025-01-01T05:33:05+00:00,cl-8,client,165.96,5.84,94.81,102.58,14.68,53.22,65.66,5.74,86.66,warning,congestion
2025-01-01T05:33:10+00:00,cl-6,client,90.24,8.61,93.47,53.5,36.26,49.75,68.38,2.88,97.97,warning,congestion
2025-01-01T05:33:15+00:00,ac-5,access_switch,19.32,0.63,56.62,162.05,1.32,55.74,27.83,0.34,48.14,healthy,normal
2025-01-01T05:33:20+00:00,ac-1,access_switch,109.67,12.98,85.13,107.33,22.22,70.65,70.26,5.29,96.5,warning,congestion
2025-01-01T05:33:25+00:00,co-4,core_switch,31.91,1.11,43.84,300.73,1.55,44.66,42.81,0.32,19.85,healthy,normal
2025-01-01T05:33:30+00:00,ro-8,router,144.49,2.68,69.8,183.89,8.26,95.38,92.18,5.77,85.99,warning,device_overload
2025-01-01T05:33:35+00:00,co-1,core_switch,10.13,0.97,54.78,289.27,4.77,58.51,56.48,0.42,30.13,healthy,normal
2025-01-01T05:33:40+00:00,ac-7,access_switch,154.51,6.24,76.66,172.16,15.02,87.36,87.91,6.3,83.08,warning,device_overload
2025-01-01T05:33:45+00:00,co-7,core_switch,16.3,0.5,52.53,211.93,3.43,32.09,62.49,0.41,18.03,healthy,normal
2025-01-01T05:33:50+00:00,ac-7,access_switch,345.47,88.54,3.87,5.13,64.64,6.19,5.05,43.14,0.66,warning,device_failure
2025-01-01T05:33:55+00:00,da-7,database,21.92,1.29,52.56,139.91,4.77,26.46,35.93,0.1,51.88,healthy,normal
2025-01-01T05:34:00+00:00,cl-5,client,10.45,1.13,30.22,235.14,3.51,38.17,33.26,0.52,55.14,healthy,normal
2025-01-01T05:34:05+00:00,ro-2,router,27.67,1.03,18.36,223.0,1.35,43.45,47.37,0.5,45.81,healthy,normal
2025-01-01T05:34:10+00:00,da-3,database,323.03,87.86,11.13,13.82,43.22,57.85,29.97,47.47,8.6,offline,link_failure
2025-01-01T05:34:15+00:00,ro-7,router,133.21,5.17,91.92,49.62,31.16,61.89,68.8,1.62,86.45,warning,congestion
2025-01-01T05:34:20+00:00,cl-8,client,184.13,7.83,85.13,93.49,19.96,73.96,54.02,5.12,94.61,warning,congestion
2025-01-01T05:34:25+00:00,ro-7,router,37.91,0.51,53.22,217.25,3.34,18.5,27.67,0.55,56.8,healthy,normal
2025-01-01T05:34:30+00:00,da-4,database,65.41,4.61,96.56,818.62,17.78,96.51,80.4,4.03,93.45,warning,traffic_spike
2025-01-01T05:34:35+00:00,se-7,server,135.81,1.44,79.45,173.55,12.13,96.55,90.78,6.42,49.74,warning,device_overload
2025-01-01T05:34:40+00:00,ro-8,router,15.42,0.14,33.5,227.66,1.81,22.75,28.09,0.66,64.14,healthy,normal
2025-01-01T05:34:45+00:00,co-6,core_switch,10.75,0.3,36.91,266.99,2.42,41.67,61.2,0.87,37.93,healthy,normal
2025-01-01T05:34:50+00:00,cl-5,client,23.69,0.47,51.32,228.55,1.4,53.13,61.62,0.44,46.97,healthy,normal
2025-01-01T05:34:55+00:00,co-2,core_switch,194.93,14.73,98.39,106.31,36.43,80.46,52.06,1.24,96.91,warning,congestion
2025-01-01T05:35:00+00:00,ro-6,router,12.12,0.47,49.27,192.15,3.64,44.82,38.22,0.38,44.26,healthy,normal
2025-01-01T05:35:05+00:00,cl-4,client,27.46,1.18,31.78,304.61,1.21,28.86,31.28,0.67,48.34,healthy,normal
2025-01-01T05:35:10+00:00,cl-4,client,123.23,13.97,83.43,87.92,23.93,78.2,63.99,5.35,99.64,warning,congestion
2025-01-01T05:35:15+00:00,se-7,server,88.0,8.12,99.39,808.93,25.53,92.54,74.01,4.4,98.92,warning,traffic_spike
2025-01-01T05:35:20+00:00,se-8,server,37.36,0.73,30.03,296.32,0.97,48.09,67.64,0.5,25.55,healthy,normal
2025-01-01T05:35:25+00:00,ro-2,router,26.63,1.48,20.58,112.69,4.29,56.16,25.55,0.66,32.44,healthy,normal
2025-01-01T05:35:30+00:00,co-2,core_switch,455.85,85.6,15.12,22.1,78.93,61.18,34.92,49.89,7.87,offline,link_failure
2025-01-01T05:35:35+00:00,se-6,server,13.09,1.42,61.81,214.48,4.91,37.43,63.86,0.56,42.35,healthy,normal
2025-01-01T05:35:40+00:00,ac-6,access_switch,208.77,11.51,95.33,120.5,34.86,62.21,62.92,1.51,90.09,warning,congestion
2025-01-01T05:35:45+00:00,se-5,server,145.43,11.77,93.41,161.03,27.31,78.59,48.37,2.35,96.05,warning,congestion
2025-01-01T05:35:50+00:00,ro-4,router,486.03,97.14,6.71,7.7,66.59,10.28,7.59,71.32,4.85,warning,device_failure
2025-01-01T05:35:55+00:00,co-1,core_switch,88.03,6.25,89.55,145.33,13.57,53.45,43.79,2.9,87.96,warning,congestion
